Agemos,Male_L,Male_M,Male_S,Female_L,Female_M,Female_S
104.5,-1.35928261,27.65796978,0.162842452,-1.021502197,27.9536524,0.180958063
105,-1.357501591,27.78350706,0.163308586,-1.015011946,28.09942886,0.181497591
105.5,-1.355720571,27.90904433,0.163774719,-1.008521695,28.24520531,0.182037118
106,-1.353461554,28.03614349,0.164248429,-1.002114595,28.39290308,0.182571145
106.5,-1.351202536,28.16324264,0.164722138,-0.995707494,28.54060085,0.183105172
107,-1.348478472,28.29194004,0.165203042,-0.989397169,28.69021996,0.183632791
107.5,-1.345754408,28.42063744,0.165683945,-0.983086844,28.83983907,0.18416041
108,-1.342579931,28.55096875,0.166171596,-0.976886317,28.99137539,0.184680725
108.5,-1.339405453,28.68130005,0.166659247,-0.970685789,29.14291171,0.185201039
109,-1.335796773,28.81330017,0.167153132,-0.964607473,29.2963569,0.185713163
109.5,-1.332188093,28.94530029,0.167647017,-0.958529157,29.44980208,0.186225287
110,-1.328162786,29.07900337,0.168146561,-0.952584863,29.60514344,0.186728352
110.5,-1.324137479,29.21270645,0.168646104,-0.946640568,29.76048479,0.187231416
111,-1.319714276,29.34814586,0.16915067,-0.940841508,29.91770525,0.18772457
111.5,-1.315291073,29.48358527,0.169655235,-0.935042447,30.0749257,0.188217723
112,-1.310489657,29.62079363,0.170164129,-0.929399244,30.23400373,0.188700137
112.5,-1.30568824,29.75800198,0.170673022,-0.923756041,30.39308176,0.18918255
113,-1.300529054,29.8970111,0.171185496,-0.918278743,30.55399135,0.189653418
113.5,-1.295369867,30.03602021,0.17169797,-0.912801445,30.71490093,0.190124286
114,-1.289872417,30.17686219,0.172213255,-0.907499542,30.87761152,0.190582831
114.5,-1.284374967,30.31770417,0.17272854,-0.902197638,31.0403221,0.191041375
115,-1.278562916,30.46040762,0.173245751,-0.897080076,31.20479858,0.191486847
115.5,-1.272750864,30.60311107,0.173762961,-0.891962513,31.36927506,0.191932319
116,-1.266645029,30.7477059,0.174281227,-0.887037716,31.53547778,0.192364001
116.5,-1.260539193,30.89230072,0.174799493,-0.882112919,31.7016805,0.192795682
117,-1.254161402,31.03881528,0.175317889,-0.877388813,31.86956525,0.193212889
117.5,-1.247783611,31.18532984,0.175836284,-0.872664706,32.03744999,0.193630095
118,-1.241155687,31.3337915,0.176353851,-0.868148737,32.20696803,0.194032178
118.5,-1.234527763,31.48225315,0.176871417,-0.863632768,32.37648607,0.19443426
119,-1.227671405,31.63268822,0.177387165,-0.85933193,32.54758416,0.194820604
119.5,-1.220815047,31.78312329,0.177902912,-0.855031092,32.71868225,0.195206948
120,-1.213751727,31.93555696,0.178415826,-0.850951949,32.89130272,0.195576978
120.5,-1.206688407,32.08799062,0.17892874,-0.846872805,33.06392318,0.195947008
121,-1.199439279,32.24244688,0.179437785,-0.843021515,33.23800394,0.196300187
121.5,-1.19219015,32.39690313,0.17994683,-0.839170224,33.4120847,0.196653365
122,-1.184775968,32.55340467,0.180450954,-0.835552564,33.58755936,0.196989194
122.5,-1.177361786,32.7099062,0.180955078,-0.831934903,33.76303402,0.197325023
123,-1.16980284,32.86847432,0.18145322,-0.828556296,33.93983196,0.197643044
123.5,-1.162243894,33.02704244,0.181951361,-0.825177688,34.1166299,0.197961065
124,-1.154559951,33.18769696,0.182442449,-0.822043223,34.29467637,0.19826086
124.5,-1.146876007,33.34835148,0.182933537,-0.818908758,34.47272283,0.198560655
125,-1.139086266,33.51111061,0.183416501,-0.816023217,34.65193904,0.198841846
125.5,-1.131296524,33.67386973,0.183899465,-0.813137675,34.83115524,0.199123037
126,-1.123419579,33.83874995,0.184373236,-0.810505554,35.01145851,0.199385288
126.5,-1.115542634,34.00363017,0.184847006,-0.807873433,35.19176177,0.199647538
127,-1.107596451,34.17064612,0.185310524,-0.805498023,35.37306677,0.199890568
127.5,-1.099650267,34.33766207,0.185774041,-0.803122613,35.55437176,0.200133598
128,-1.091652161,34.50682642,0.186226256,-0.801010162,35.73658576,0.200357108
128.5,-1.083654055,34.67599076,0.18667847,-0.79889771,35.91879976,0.200580618
129,-1.075620685,34.84731404,0.18711835,-0.797050605,36.10183085,0.200784417
129.5,-1.067587314,35.01863732,0.187558229,-0.795203499,36.28486194,0.200988216
130,-1.059535143,35.19212735,0.187984755,-0.793625729,36.4686128,0.201172117
130.5,-1.051482972,35.36561737,0.18841128,-0.792047959,36.65236365,0.201356017
131,-1.043425147,35.5412823,0.188823509,-0.790741617,36.83673592,0.201519904
131.5,-1.035367321,35.71694723,0.189235738,-0.789435274,37.02110818,0.201683791
132,-1.02732231,35.89478646,0.189632642,-0.788404854,37.20599743,0.201827537
132.5,-1.019277299,36.07262569,0.190029545,-0.787374433,37.39088668,0.201971282
133,-1.011256313,36.25264283,0.190410259,-0.786622564,37.57618787,0.202094829
133.5,-1.003235326,36.43265996,0.190790973,-0.785870695,37.76148905,0.202218375
134,-0.995252596,36.61485194,0.191154599,-0.785400294,37.94709408,0.202321691
134.5,-0.987269866,36.79704392,0.191518224,-0.784929893,38.1326991,0.202425006
135,-0.979338238,36.98140551,0.191863922,-0.784743749,38.31849757,0.202508095
135.5,-0.971406609,37.1657671,0.192209619,-0.784557605,38.50429603,0.202591183
136,-0.963538358,37.35228989,0.192536594,-0.784658388,38.69017546,0.202654082
136.5,-0.955670107,37.53881268,0.192863569,-0.78475917,38.87605489,0.20271698
137,-0.947876971,37.72748495,0.193171076,-0.785149437,39.06190098,0.202759758
137.5,-0.940083834,37.91615721,0.193478582,-0.785539703,39.24774707,0.202802535
138,-0.932377039,38.10696376,0.193765928,-0.786221903,39.43344392,0.202825292
138.5,-0.924670244,38.2977703,0.194053274,-0.786904102,39.61914076,0.202848049
139,-0.917060544,38.4906923,0.194319821,-0.787881155,39.80457035,0.202850904
139.5,-0.909450843,38.6836143,0.194586368,-0.788858208,39.98999994,0.202853758
140,-0.901948551,38.87862916,0.194831537,-0.79013063,40.17504619,0.202836906
140.5,-0.894446258,39.07364401,0.195076705,-0.791403051,40.36009244,0.202820053
141,-0.887061282,39.27072522,0.195299976,-0.792974702,40.54463394,0.202783645
141.5,-0.879676305,39.46780643,0.195523246,-0.794546352,40.72917544,0.202747236
142,-0.872418188,39.66692344,0.195724163,-0.796418686,40.91309322,0.202691497
142.5,-0.865160071,39.86604044,0.195925079,-0.79829102,41.09701099,0.202635758
143,-0.858038029,40.06715848,0.196103249,-0.800465956,41.28018503,0.202560928
143.5,-0.850915987,40.26827652,0.196281418,-0.802640891,41.46335907,0.202486098
144,-0.843938946,40.47135655,0.196436515,-0.805120234,41.64566935,0.202392441
144.5,-0.836961905,40.67443658,0.196591612,-0.807599577,41.82797963,0.202298783
145,-0.830138541,40.87943511,0.196723376,-0.810385019,42.00930638,0.202186584
145.5,-0.823315176,41.08443363,0.19685514,-0.813170461,42.19063313,0.202074385
146,-0.816653951,41.29130264,0.19696338,-0.816263577,42.3708571,0.201943953
146.5,-0.809992726,41.49817164,0.19707162,-0.819356692,42.55108107,0.201813521
147,-0.803501929,41.70685846,0.197156213,-0.822758934,42.7300838,0.201665186
147.5,-0.797011132,41.91554528,0.197240806,-0.826161176,42.90908653,0.201516851
148,-0.790698913,42.12599253,0.197301699,-0.829873607,43.08675102,0.201350967
148.5,-0.784386693,42.33643978,0.197362591,-0.833586038,43.2644155,0.201185082
149,-0.7782611,42.54858528,0.197399798,-0.837610494,43.44062476,0.201002005
149.5,-0.772135506,42.76073078,0.197437004,-0.841634949,43.61683402,0.200818928
150,-0.766204517,42.97450749,0.197450607,-0.845971195,43.79147546,0.200619068
150.5,-0.760273528,43.18828419,0.19746421,-0.850307441,43.9661169,0.200419208
151,-0.754544748,43.40362061,0.197454366,-0.854957483,44.13907635,0.200202945
151.5,-0.748815968,43.61895703,0.197444522,-0.859607525,44.31203579,0.199986681
152,-0.743298183,43.83577507,0.197411434,-0.864570932,44.48320449,0.199754457
152.5,-0.737780398,44.0525931,0.197378345,-0.869534339,44.65437319,0.199522233
153,-0.732480983,44.27081169,0.197322304,-0.874811495,44.82364338,0.199274485
153.5,-0.727181568,44.48903027,0.197266263,-0.880088651,44.99291356,0.199026736
154,-0.722108531,44.70856255,0.197187616,-0.885679618,45.1601803,0.198763916
